image,description
rb_7767611476.png,"On the table, there are six objects, including a water bottle, a white cup, a white rectangle, a green bowl, a black rectangle, and a blue object. The robotic arm navigates to the blue object at the top left corner and tries to grip it."
rb_7769501843.png,"On the cabinet top, there is a white bowl, a blue apple, a soda can, and a bag of snack. The first drawer of the cabinet it open. The robotic arm picks up the apple and places it into the first drawer."
rb_7772201751.png,"On the table, there is a pot, a fork, a piece of cloth, and a spoon. The robotic arm picks up the pot and places it onto the cloth."
rb_7772403704.png,"On the table, there is a pot and a white bottle with green lid. The robotic arm picks up the bottle and places it into the pot."
rb_7783585146.png,"In a kitchen, there is a stovetop, a sing, a water faucet, an overn, a microwave, and a range hood. The robotic arm moves from the left side to the right."
rb_7785366681.png,There are a bowl of four blue apples and another bowl with blue objects in it. The robotic arm picks up an apple from the bowl.
rb_7790049914.png,"On a blue table, there is an oven, a gray bowl, a blue apple, a blue soap, and a large orange plate. The robotic arm is picking up the gray bowl by gripping on its right edge."
rb_7790285741.png,"On the table, there is a pot on a red cloth, a spatula, and a blue bottle with green lid. The robotic arm picks up the bottle and drops it into the pot."
rb_7824099025.png,"There is a blue apple, a white bowl, and a green bag of snack on the cabinet top. The first drawer of the cabinet is open, and there is a soda can in it. The robotic arm picks up the soda can and places it on the cabinet top."
rb_7836322216.png,"In a black cabinet, there are four different white objects, including a circle, a cube, a long and thin object, and a small polygon. The robotic arm picks up the long and thin object from the top left of the cabinet."
rb_7840209117.png,"On the table, there is a pot, a spoon, a blue sushi, a blue piece of cloth, and a pot. The robotic arm picks up the pot from the top right corner of the table and places it down to the bottom left corner."
rb_7841032166.png,"In a kitchen, there is a fridge, a microwave, a sink, and a water faucet. The fridge is open, and there is a green pepper and a blue pepper in it. The robotic arm pushes on the handle of the top of the fridge and closes it."
rb_7854282791.png,"On the cabinet top, there is a water bottle and a white bowl. The second drawer of the cabinet is open. The robotic arm picks up the bottle and places it in the second drawer."
rb_7876226923.png,"On the table, there is a blue bow and two soda cans. The robotic arm picks up the soda can on the right and moves it closer to the soda can on the left."
rb_7883729647.png,"On the cabinet top, there is a water bottle, a white bowl, and two soda cans. The last drawer of the cabinet is open. The robotic arm pushes on the last drawer to close it."
rb_7885111878.png,"On the table, there are a brown cup and a blue cup. The robotic arm picks up the brown cup and stacks it on top of the blue cup."
rb_7893759514.png,"In a steel bowl, there are three metal bars and two blue bars. The robotic arm navigates to the metal bar at the bottom and tries to grip it."
rb_7897114647.png,"On the cabinet top, there is a water bottle placed in an annulus. The last drawer of the cabinet it open with a soda can in it. The robotic arm picks up the soda can and places it on the cabinet top."
rb_7901369507.png,"On the table, there is a white cup. The robotic arm carries a plastic cup with small blie particles in it. The robotic arm navigates to the white cup and pours into it. Most of the blue particles in the plastic cup spills out on the table."
rb_7910325981.png,"On the blue table, there is a microwave, a spoon on a cloth, a pot, two cans, and a sushi. The robotic arm picks up the pot from the bottom of the table and places it to the left side of the table."
rb_7915924608.png,There are three soda cans on the table. The robotic arm picks up the soda can on the right and moves it to the upper left and places it near the soda can in the middle.
rb_7930865488.png,"On the cabinet top, there is a water bottle, a white bow, and a blue bag of snack. The last drawer of the cabinet is open. The robotic arm picks up the water bottle and places it in the bowl. The water bottle tilts."
rb_7939596402.png,There are a lot of tools in a tool box. The robotic arm picks up a screwdriver on the left.
rb_7949152664.png,"On the table, there is a pot and a white bottle with green lid. The robotic arm picks up the bottle and places it into the pot."
rb_7956715145.png,There are a lot of tools in a tool box. The robotic arm picks up a brown marker and places to the panel on the right.
rb_7959855621.png,"On the ground, there is a shopping basket, a blue cup, a red bowl, and a red and yellow box. There is also a drawer that is open on the right. The robotic arm picks up the red bowl and places it into the drawer."
rb_7972560300.png,"On the cabinet top, there is a blue bag of snack, a black bag of snack, and a spounge. The robotic arm picks up the black bag of snack and places it on top of the blue bag of snack."
rb_7980390780.png,"On the table, there are two cans, a microwave, a carrot spoon, a cloth, and a pot. The robotic arm picks up the spoon and places it to the rop right corner of the table."
rb_8010718749.png,"On the cabinet top, there is a water bottle, a brown bag of snack, and a black rectangle snack. The robotic arm picks up the black rectangle snack."
rb_8020616100.png,"On the cabinet top, there is a water bottle, a red soda can, and a silver soda can. The robotic arm holds onto the red soda can and moves it to the upper side of the cabinet top."
rb_8046349503.png,"In a living room, there is a plate with a green apple on the coffee table. The robotic arm picks up the green apple."
rb_8074633930.png,"In a kitchen, there is a stove top, a sink, and a water faucet. There are some vegetables in the sink. There is a pot, a broccoli, a carrot, a green plate, and two other blue objects. The robotic arm picks up the carrot and places it on the green plate."
rb_8075723469.png,"On a blue table, there is an oven, a gray plate, a blue ball, a black bowl, an range bowl, and a large orange plate. The robotic arm is picking up the black bowl by gripping on its right edge."
rb_8081580164.png,"On a blue table, there are many items, including two bowls, two cups, a pair of tongs, and a basket containing some items. A white robotic arm, holding a packet of snacks, moves above the blue bowl and places the snacks into it."
rb_8084857377.png,"On the white table, there are six objects, including two soda cans, a blue cube, a water bottle, a blue object, and a milk box. The robotic arm picks up the rightmost oranage soda can."
rb_8102073584.png,"On the table, there is a water bottle, a soda can, and agreen bag of snacks. The robotic arm grips on the green bag of snack and pushes it over to the water bottle on the top left corner of the table."
rb_8103971252.png,"On the table, there is a pot, a fork on a blue cloth, and a green pepper. The robotic arm picks up the pot and moves it to the bottom right corner of the table."
rb_8117733979.png,"On the cabinet top, there is a white bowl and a black soda can. The robotic arm holds onto the first drawer of the cabinet and opens it."
rb_8119940012.png,"On the table, there is a white cup, a black cube, a water bottle, a white rectangle, a green plate, and a blue obejct. The robotic arm lifts up the green plate by gripping on its right side."
rb_8127267556.png,"On the table, there is a black bag of snack, a green bag of snack, and a spounge. The robotic arm lifts up the spounge and moves it to the top to be closer to the green bag of snack."
rb_8128711641.png,"On the cabinet top, there is a white bowl, a silver soda can, and a water bottle. The second drawer of the cabinet is open, and there is a black rectangle snack in it. The robotic arm picks up the black rectangle snack and places it on the cabinet top."
rb_8140259943.png,"On the table, there are two cans, a microwave, a cloth, a pot, and a spoon. The robotic arm picks up the pot and places it on top of the cloth."
rb_8168803473.png,"In a living room, there is a plate with a green apple on the coffee table. The robotic arm picks up the green apple."
rb_8190348953.png,"In a kitchen, there is a microwave, a stovetop, an oven, a sink, a water faucet, and a cabinet. The robotic arm holds onto the handle of the cabinet and opens it."
rb_8199844621.png,"On the cabinet top, there is a black bag of snack, a balck rectangle snack, and a water bottle. The robotic arm picks up the black rectangle snack and moves it to the bottom right corner of the cabinet."
rb_8242254520.png,"On the cabinet top, there is a water bottle, a spounge, and a soda can. The robotic arm picks up the water bottle."
rb_8270047461.png,"On the table, there is a green cloth. The robotic arm pressed on the cloth and slides it from the right to the left."
rb_8299185771.png,"On the cabinet top, there is a soda can and a white bowl. The first drawer of the cabinet is open. The robotic arm pushes the drawer to close it."
rb_8303370097.png,"On the cabinet top, there is a green bag of snack, a blue apple, and a black rectangle snack. The robotic arm holds onto the green bag of snack and pushes it to its top right to be closer to the other two objects on the cabinet top."
rb_8313402932.png,"On the cabinet top, there is a green bag of snack, a white bowl, and two soda cans. The first drawer of the cabinet is open. The robotic arm picks up the green bag of snack and places it in the first drawer."
rb_8314113661.png,"In a kitchen, there is a stovetop, a sing, a water faucet, an overn, a microwave, and a range hood. The robotic arm moves to it upper right from the left side."
rb_8342898461.png,"On the cabinet top, there is a white bowl , a water bottle, and two soda cans. The last drawer of the cabinet is open. The robotic arm picks up the water bottle and places it into the drawer."
rb_8343021612.png,"On the ground, there is a black basket, a blue bowl, a yellow bowl, a yellow and red box, and a cabinet with two drawers. The robotic arm holds onto the handle of the first drawer of the cabinet and opens it."
rb_8346568960.png,"On the cabinet top, there is a green bag of snack, a spounge, a black rectangle snack, and a white bowl. The first drawer of the cabinet is open. The robotic arm picks up the black rectangle snack and moves it to the top left and places it between the white bowl and the green bag of snack."
rb_8351181216.png,"On a white table, there is a blue T-shape object. There is also a T shape red line. The robotic arm moves the blue object to match the red line."
rb_8356697680.png,"On the cabinet top, there are three soda cans, a silver one, a black one, and a blue one. The robotic arm picks up the blue soda can, tilts it, and sits the soda can on the table by its side."
rb_8367756448.png,"On the cabinet top, there is a blue appler, a white bowl, and a silver soda can. The second drawer of the cabinet is open. The robotic arm picks up the blue apple and places it into the drawer."
rb_8376106327.png,"In a living room, there is a plate with a green apple on the coffee table. The robotic arm picks up the green apple."
rb_8380753573.png,"On a blue table, there is a pot on a piece of a cloth, a fork, a spoon, and a can. The robotic arm picks up the fork and moves it to the left and places it to the leff of the pot."
rb_8382921659.png,"On the cabinet top, there is a brown bag of snack, a black rectangle snack, and a brown rectangle snack. The robotic arm grips on the brown bag of snack and moves it to the bottom near the black rectangle snack."
rb_8385999367.png,"On the table, there are two stacks of bowls, four vases, three apples, and a big white bowl with two apples in it. The robotic arm picks up the apple in the whtie bowl on the right side."
rb_8409564029.png,"In a black cabinet, there are four different white objects, including a circle, a cube, a long and thin object, and a small polygon. The cube, disk, and the small polygon are on the top of the cabinet, and the long and thin object are inside the cabinet. The robotic arm picks up the long and thin object from the bottom right of the cabinet."
rb_8413026032.png,"On the table, there is a water bottle, a blue bowl, a white cylinder, and three other objects. The robotic arm picks up the white cylinder and moves it to its bottom left."
rb_8429686015.png,"On a green background, there is a cabinet and a white board. There is a water boiler with open lid and a blue cross on the white board. The robotic arm pushes the lid of the water boiler to close it."
rb_8434731526.png,"In a black cabinet, there are four different white objects, including a circle, a cube, a long and thin object, and a small polygon. The robotic arm picks up the cube from the bottom left of the cabinet."
rb_8436115932.png,"On a green background, there is a cabinet and a white board. There is a black tube with a white cylinder in it. The robotic arm picks up the white cylinder from the black tube."
rb_8439324861.png,"On the cabinet top, there is a soda can, a white bowl, and a green bag of snack. The second drawer of the cabinet it open. The robotic arm picks up the green bag of snack and places it into the drawer."
rb_8453469620.png,The fridge with glass doors is filled with drinks. The robotic arm grips on the handle of the right door of the fridge.
rb_8462405208.png,There is a fridge filled with drinks. The door of the fridge seems to be open. The robotic arm holds one drink that is on the last row from the bottom and the thrid column from the right. And then the robotic arm takes the drink out.
rb_8464413800.png,"On the cabinet top, there is a green bag of snack, a white bowl, and a water bottle. The second drawer of the cabine is open. The robotic arm picks up the water bottle and places it into the second drawer."
rb_8482957764.png,"On the cabinet top, there is a white bowl. The first drawer of the cabinet it open, and there is a water bottle in it. The robotic arm picks up the water bottle and places it on the cabinet top."
rb_8494555433.png,"On a blue table, there are many items. In the middle of the far end of the table, there is a blue bowl containing a black object. In front of the bowl, there is a metal cup. A robotic arm picks up the black object from the bowl and then places it inside the metal cup."
rb_8496479562.png,"On a blue table, there is a cucumber, a salt container, a sushi, a yellow cup, and two cone-shape blue objects. The robotic arm picks upt he cucumber and places it into the yellow cup."
rb_8501119976.png,"In a kitchen, there is a microwave, a stovetop, an oven, a water boiler, a sink, and a water faucet. The robotic arm picks up the water boiler and puts it on top of the stovetop."
rb_8506404255.png,"On the table, there is a blue pot, a potato, a banana, an onion, and a carrot. The robotic arm picks up the potato and places it in the pot."
rb_8511652331.png,"In a kitchen, there is a microwave, a range hood, a stovetop, an oven, a black can, a white box, a knife, a pizza cutter, a sink, and a water faucet. The robotic arm moves the black can from the stovetop into the sink."
rb_8513384188.png,"On the cabinet top, there is a blue apple, a soda can, and a black bag of snack. The robotic arm picks up the black bag of snack and moves it top the top side of the cabinet, where it is closer to the soda can."
rb_8515726548.png,"On a kitchen table, there is a stovetop with two pot on the stovetop, the lids of the two pots on the table, another pot in the sink, a water faucet, a green cutboard, two blue cone-shape objects near the faucet, and an eggplant on a plate. The robotic arm picks up the cone-shape blue object with a deeper color and drops it into the pot in the sink."
rb_8564120599.png,"In a kitchen, there is a fridge, a sink, and a cabinet under the sink. The door of the cabinet under the sink is open, and there is a blue cup and a blue plate in it. The robotic arm pushes the cabinet door to clost it."
rb_8571053694.png,"In a living room, there is a plate of apples on a coffe table. There are three apples, a deep blue one, a light blue one, and a green one. The robotic arm picks up the deep blue apple."
rb_8581934763.png,"In a kitchen, there is a microwave, a stovetop, an oven, a sink, and a water faucet. The robotic arm grips on the handle of the microwave to open it."
rb_8593644290.png,"On the cabinet top, there is a blue apple, a white bowl, and a green bag of snack. The robotic arm grips on the second drawer of the cabinet and opens it."
rb_8596974719.png,"On the stovetop, there is an onion, a potato, a green plate, and a blue cup on the green plate. The robotic arm picks up the blue cup from the green plate and moves it to the bottom right and places it on the stovetop."
rb_8603861329.png,"On the stovetop, there is a blue paper box, a cabbage, and a carrot. The paper box is open with the two long panels of open. The robotic arm grips on the right open panel and folds it close."
rb_8604912162.png,"In a kitchen, there is a cooking desktop with a microwave, a sink, a water faucet, an oven, and a range hood. The robotic arm holds the handle of the microwave and opens its door."
rb_8609028956.png,"On the cabinet top, there is a soda can, a brown bag of snack, and a spounge. The robotic arm picks up the soda can that sits on its side on the cabinet and places it down in the same position but with its bottom on the cabinet top."
rb_8614054241.png,"On the table, there is a pot, a spoon, a potato, and a red cloth. The robotic arm picks up the potato and moves it to the bottom right corner of the table."
rb_8614397408.png,"On the table, there is a green pepper, a carrot, a pot, and a blue cloth. The robotic arm picks up the green pepper and moves it to the top right and places it to the right side of the blue cloth."
rb_8622720736.png,"On a kitchen table, there is stovetop, with a yellow bowl with a broccoli in it on the stovetop, a blue pepper, a blue bottle, a faucet, a green bottle, a green plate, a blue carrot on the green plate, a pot, a pepper and eggplant in the pot, and a sink, with cabbage, red cabbage, and corn in the sink. The robotic arm picks up the carrot on the green plate and places it on the kitchen table."
rb_8628725639.png,"On a table, there is a gray bowl and a purple bowl. There is a blue toy in the purple bow. The robotic arm picks up the toy in the purple bowl and moves it into the gray bowl."
rb_8647313807.png,"On the table, there is a blue pot with lid open, the lid of the pot, an onion, a potato, and a yellow bowl. The robotic arm picks up the lid and puts it on the pot."
rb_8651087279.png,"On a blue table, there is an oven, a white plate, a gray plate, and a large orange plate. The robotic arm is holding on a green basket and it places it on the orange plate."
rb_8651218457.png,"On a blue table, there is an oven with a black ball on it, a gray plate with a blue ball in it, a gray bowl with a green cube in it, a soap, and a large orange plate. The robotic arm grips on the black ball on the oven and picks it up."
rb_8660066132.png,"In a black cabinet, there are four different white objects, including a circle, a cube, a long and thin object, and a small polygon. The cube, disk, and the small polygon are on the top of the cabinet, and the long and thin object are inside the cabinet. The robotic arm picks up the long and thin object from the bottom right of the cabinet."
rb_8671710829.png,"In a black cabinet, there are four different white objects, including a circle, a cube, a long and thin object, and a small polygon. The cube, long and thin object, and the small polygon are insider the grids of the cabinet, and the disk is on the cabinet. The robotic arm picks up the cube from the bottom left grid of the cabinet."
rb_8694075167.png,"On the cabinet top, there is a blue apple, a spounge, and a soda can. The robotic arm picks up the blue apple."
rb_8695943877.png,"On a blue table, there is an oven, a green basket, a yellow cube, a blue ball, a soap, a blue object, and a large orange plate. The robotic arm grips on the right side of the green basket to lift it up."
rb_8699026890.png,"In a black cabinet, there are four different white objects, including a circle, a cube, a long and thin object, and a small polygon. The robotic arm picks up the cube from the bottom right of the cabinet."
rb_8711621237.png,"On the floor, there is a white plate, an orange cube, a yellow bowl, a blue cup, and a cabinet with its drawer open. The robotic arm picks up the blue cup and places it inside the drawer."
rb_8721034664.png,"On the stovetop, there is a pot, a brush, a blue cone-shape object, and a purple cloth. The robotic arm picks up the brush and moves down before putting it down."
rb_8731106498.png,"On the cabinet top, there is a white bowl. The first drawer of the cabinet is open, and there is a spounge in it. The robotic arm picks up the spounge and moves it from the drawer to the cabinet top."
rb_8741915425.png,"On the stovetop, there is a yellow bowl, a broccoli, a green plate, a carrot, a pot, and a dark blue lid. The robotic arm picks up the carrot and moves it from the stovetop to the green plate."
rb_8749425491.png,"On a green background, there is a white towel. The two robotic arms grip on each side of the towel and streches it out."
rb_8758249712.png,"On the table, there is a brown cup and a blue cup. The robotic arm picks up the brown cup and stacks it on top of the blue cup."
rb_8770348639.png,"In a kitchen, there is a microwave, a stovetop, an oven, a sink, and a water faucet. The robotic arm grips on the handle of the microwave to open it."
rb_8776501101.png,"On the stovetop, there is a cabbage, a cucumber, and a pot. There is a carrot, a pumpkin, a broccoli, a potato in the sink. There is a pot and a half corn near the water faucet. The robotic arm picks up the pot near the water faucet and places it on the stovetop."
rb_8784437496.png,"On a blue table, there is an oven, a white plate, two blue objects, and a large orange plate. There is also a blue ball on the orange plate. The robotic arm picks up the blue ball from the orange plate."
rb_8803452824.png,"On the cabinet top, there is a spounge, a blue ball, a white ball, and a soda can. The last drawer of the cabinet is open. The robotic arm picks up the soda can and places it in the last drawer of the cabinet."
rb_8813540068.png,"There are three objects placed on top of a cabinet. In the top left corner, there is a blue spherical object, and in the bottom left corner, there is a plastic bottle lying flat. To the right, in the middle part of the cabinet, there is a piece of chocolate. A robotic arm moves near the blue ball in the top left corner, grasps the ball, and then moves it to the right side of the bottle in the bottom left corner."
rb_8816483375.png,"On a blue table, there are several objects placed closely together. These include a green ceramic bowl, a paper cup, a sponge, and some other items. A robotic arm moves to the sponge, picks it up, and then places it on top of the green bowl."
rb_8824708164.png,"On a table, to the left, there is an oven with its tray open, holding a small green bucket. To the right of the bucket, there is an off-white plastic bowl and a white ceramic bowl, and further to the right is a sink. Also on the table are a blue apple and a white sponge. A robotic arm, holding a light blue bar-shaped object, moves over the off-white bowl and places the light blue object inside the bowl."
rb_8865991806.png,"On the table, there is a white bowl covered with a layer of paper towels. On top of the paper towels, there is a blue ball. A robotic arm moves above the ball and picks it up."
rb_8883081150.png,"In a room, there is a black cabinet. On top of the cabinet, there are several objects: a white strip-like object, a white disc-shaped object, a small cube, a large cube, and a potted plant. In front of the black cabinet, there is a transparent table, on which there is a plate holding three light blue apples. A robotic arm moves above the apples on the plate, picks up one apple, and moves towards the cabinet."
rb_8884087772.png,"In the room, there is an ice cream freezer with its door open. On the floor, there are two spherical objects, one light blue and the other dark blue. A robotic arm moves to the open door of the freezer and pushes it closed."
rb_8886050322.png,"In the room, there is a cabinet with three rows and three columns of drawers. The drawer in the third row, first column is open. Inside, there is a snack in a green package and two snacks in blue packages. A robotic arm picks up the snack in the green package from inside the drawer."
rb_8892033918.png,"In the room, there is a cabinet with three drawers. On top of the cabinet, there is a red can, a white ceramic bowl, and an overturned green can. A robotic arm moves to the cabinet, grips the bottom drawer, and pulls it open."
rb_8906601652.png,"On a kitchen countertop, to the right, there is a sink. At the edge of the sink, there is a metal basin. A robotic arm moves to the metal basin, picks it up, and places it inside the cabinet below the sink, which has its door open."
rb_8914993942.png,"In a room, there is a cabinet with three drawers. On top of the cabinet, there is a white ceramic bowl, a blue spherical object, a sponge, an overturned blue can, and a small white ball. A robotic arm moves to the side of the cabinet, grips the bottom drawer, and pulls it open."
rb_8918101259.png,"On a blue table, there are several items arranged. In the top left corner, there is a yellow oven. To the right, there are two jars. In the bottom left corner, there's a square-folded yellow towel, on top of which rests a white and blue mushroom model. To the right side of the table, there's a metal iron pot. Above and to the right of the iron pot, there is a spoon with a blue handle. A mechanical arm is picking up the mushroom model from the yellow towel and moving it into the nearby metal iron pot."
rb_8927295799.png,"In a room, there is a cabinet with three drawers. The bottom drawer is open, and inside it is a plastic water bottle. Above the cabinet, there is a white bowl. A mechanical arm moves to the vicinity of the open bottom drawer, picks up the water bottle, moves it above the cabinet, and places the water bottle to the left of the bowl."
rb_8944297122.png,"In a kitchen, there are two stovetops joined together. On the left stovetop, there is a light green plate. At the edge of the stovetop, there is a light blue potato model and a purple eggplant model. To the left of the stovetop, there is a metal iron pot. A mechanical arm picks up the eggplant model and moves it onto the light green plate on the stovetop. Then, the mechanical arm picks up the potato model and moves it into the iron pot next to the stovetop."
rb_8968456037.png,"In a room, there is a cabinet with three drawers. Above the cabinet, there is a white bowl and a green pull-tab can. A mechanical arm moves near the top drawer, grips it, and then pulls it open."
rb_9015206144.png,"On a table, there are several items. To the left is a plate, and to the right is an open oven. Between them, there is an orange object, a blue cup, and a yellow bowl. A mechanical arm picks up the blue cup and moves it onto the tray of the oven."
rb_9032212171.png,"On a blue table, there are several objects. In the top left corner is a yellow oven, with two metal cans to its right. In front of the oven is a metal iron pot containing a blue object. To the right of the iron pot, there is a square-folded purple towel. Below and to the right of the towel is a spoon. A mechanical arm moves to the spoon, picks it up, moves it above the towel, and places the spoon on the towel."
rb_9053921901.png,"In a room, there is a cabinet with three drawers, with the middle drawer open. Above the cabinet, there is a packet of snacks, a red pull-tab can, and a white bowl. A mechanical arm grips the open middle drawer and pushes it closed."
rb_9064505331.png,"On a workbench, there are various items. There is a light blue tape measure, white glue, and some tools like wrenches. A mechanical arm is holding a red marker pen and places the marker pen between the glue and the tape measure."
rb_9071959841.png,"On a counter with a sink, on the left side, there is an embedded induction stove. Above, there is an oven and some cabinets. A mechanical arm moves to the oven located in the upper right area and opens the door of the oven."
rb_9074489512.png,"On a blue table, there are several objects. To the left is an open oven, in the middle are some square and round objects, and to the right is an orange sink. A mechanical arm moves to the center of the table, picks up a white square object, and suspends it in the air."
rb_9094271441.png,"On a white table, there is a red cup, inside of which is a green cup. The two cups are stacked together. A mechanical arm grips the edge of the green cup, lifts it out of the red cup, and places it beside the red cup."
rb_9106976189.png,"On top of a cabinet, there are three objects. In the top right corner, there is a blue spherical object. To its bottom left, there is a piece of chocolate. In the bottom right corner of the cabinet, there is an empty mineral water bottle. A mechanical arm picks up the mineral water bottle and moves it to the top right corner of the cabinet, placing it to the right of the blue spherical object."
rb_9109684857.png,"Inside a cardboard box filled with water, there are several objects, such as a green cup, orange glasses, a pull-tab can, and so on. A mechanical arm is stirring the water in the box."
rb_9121278373.png,"On a table, there is a white plate with a layer of paper towels on it. On the paper towels, there are some blue apple models. A mechanical arm picks up the blue apple model that is in the very center."
rb_9130190036.png,"In a room, there is a cabinet with three drawers. Above the cabinet, there is a green snack bag, a pull-tab can, and a blue spherical object. A mechanical arm moves near the bottom drawer of the cabinet, grips it, and pulls it open. After that, the mechanical arm moves to the blue spherical object above the cabinet, grasps it, and places it inside the open bottom drawer."
rb_9137165449.png,"In a room, there is a black cabinet. On top of the cabinet, there is a white stick-like object, a white disk-shaped object, a small cube, a large cube, and a pot of plants. In front of the cabinet, there is a transparent table. On the table, there is a white plate with four blue apples on it. A mechanical arm moves above the apples and picks up one of the apples."
rb_9154420968.png,"On the stove, there's a yellow pot on the right side. The robotic arm moves the yellow pot from the right side to the left side."
rb_9207827934.png,"On the table, at the near end, there's a brown plastic bag, a green plastic bag in the middle, and a blue can on the far left side. The robotic arm picks up both the green and brown plastic bags together and then puts them back down."
rb_9215723821.png,"On the blue table, at the near end on the right side, there's a blue cloth, and on the far left side, there's a stainless steel pot. The robotic arm moves the stainless steel pot onto the blue cloth on the right side."
rb_9216369316.png,"On the blue table, on the left side, there's a stainless steel pot, a spoon in the middle, and a yellow cloth on the right side. The robotic arm picks up the yellow cloth and moves it to the near end of the table."
rb_9225866595.png,"On the table filled with many bottles, there's a green bottle in the middle. The robotic arm pushes the green bottle forward, then its hand passes by the green bottle without grabbing it, and continues to move forward."
rb_9239009145.png,"At the near end of the middle of the table, there's a blue can. The robotic arm pushes the blue can from the middle towards the left and pushes it to the far end of the table."
rb_9250266654.png,"On the stove, in the middle, there's a stainless steel pot, and on the left side, there's a blue object. The robotic arm picks up the blue object and places it inside the stainless steel pot in the middle."
rb_9252114110.png,"In the room, on the right side, there's a 2x2 black cabinet. The robotic arm picks up a white circular object from the lower right section of the cabinet and suspends it in mid-air."
rb_9286825140.png,"In the white bowl, there are many blue banana-shaped objects. The robotic arm picks up one of these blue banana-shaped objects and suspends it in mid-air."
rb_9287076025.png,"On the very top of a cabinet, there's a fallen plastic water bottle, a white bowl, and a black plastic bag. The middle drawer is open. The robotic arm places the black plastic bag from the top into the open middle drawer."
rb_9291609966.png,"The robotic arm is holding a transparent plastic cup filled with blue granules, moving it from the right to the left side. Below, there's a blue plastic cup. The robotic arm pours the blue granules from the transparent cup into the blue plastic cup."
rb_9296501836.png,"On top of the cabinet, there is a blue object, a fallen mineral water bottle, and a white bowl. The robotic arm pulls open the top drawer of the cabinet."
rb_9301452233.png,"On the right side, there is a 2x2 black cabinet. The robotic arm first extends towards a white circular object in the lower left, but fails to grasp it, then it extends towards the upper right side of the cabinet."
rb_9330103144.png,"On the right side, there is a 2x2 black cabinet. The robotic arm extends into the upper left compartment but does not grasp anything and then retracts back."
rb_9358661914.png,"On the green carpet, there's a large cylinder with a smaller cylinder on top of it. The robotic arm picks up the smaller cylinder from the top and throws it aside."
rb_9369645086.png,"On the stove, there's a blue carrot on the right near end, placed on a green plate. The robotic arm moves the blue carrot to the far left end."
rb_9377708550.png,"On the white table filled with many cluttered objects, there's a purple square. The robotic arm picks up the purple square."
rb_9383403300.png,"On the blue table, there's a spoon on the left, a pot in the middle, a blue object on the right, and a green cloth at the far end. The robotic arm moves the green cloth from the right end to the left end."
rb_9390669726.png,"On the blue table, there's a sponge, a spatula, and a green bowl. The robotic arm attempts to grasp an object on the table but apparently fails to do so."
rb_9391268678.png,"On the left side of the table, there's a stainless steel pot. The robotic arm picks up the stainless steel pot from the left side and moves it to the right side."
rb_9393279241.png,"On the table, there's a T-shaped outline and a T-shaped object. Initially, the object does not align with the outline. The robotic arm pushes the object until it aligns perfectly with the outline."
rb_9393361066.png,"On the blue table, there's a green cloth at the far end. The robotic arm moves the green cloth from the right side to the left side."
rb_9397101323.png,"On the table, there's a white bowl filled with a bunch of yellow granules. To the right of the white bowl, there's a red cup and a blue object. The robotic arm picks up the white bowl and removes it from the view of the camera."
rb_9400228453.png,"On the right side, there is a 2x2 black cabinet. In the lower left, there's a circular object, and in the lower right, there's a square object. The robotic arm extends towards the upper left compartment of the cabinet."
rb_9400963974.png,"On the table, there's a blue plate, a white cup, a blue object on the right side, and a black object on the left side. The robotic arm grips the blue plate."
rb_9406436879.png,"On the green carpet, there's a standing battery and a plastic cup. The robotic arm places the battery from the left side into the plastic cup."
rb_9423581087.png,"On the table, on the left side, there's a black box, a red cup and a blue plate in the middle, and a blue book on the right side. The robotic arm places the blue book into the black box on the left side."
rb_9456867043.png,"On the blue table, on the left side, there's a brown fork and a green cloth. On the right far end, there's a stainless steel pot. The robotic arm pulls the stainless steel pot from the far end to the near end."
rb_9459680433.png,"On the blue table, there's a blue cup and a brown cup placed close together. The robotic arm picks up the brown cup and places it inside the blue cup."
rb_9473904655.png,"On the cabinet, on the far left side, there's a blue can and a brown can. On the right side, there's a white bowl. The robotic arm moves the white bowl from the near right side to the middle."
rb_9478144432.png,"On the blue table, there's a blue cloth with a stainless steel pot on top of it. The robotic arm moves the stainless steel pot from the middle to the right side."
rb_9483390470.png,"On the blue table, on the right side, there's a brown cloth; on the left side, there's a stainless steel pot; and in the middle, there's a brown spoon. The robotic arm moves the stainless steel pot from the left side to the middle."
rb_9500420820.png,"On top of the cabinet, there's a black plastic bag and a white bowl. The bottom drawer is open, containing a blue can. The robotic arm picks up the blue can and then puts it back down."
rb_9513876813.png,"On the table, there's a blue object, a white object on the right side, and a pink plate at the far end. The robotic arm grips the white object."
rb_9514057357.png,"On the table, on the right side, there's an orange plate with a green cup on top of it. In the middle, there's a pink plate. The robotic arm moves the green cup from the orange plate to the pink plate."
rb_9517283313.png,"On top of the cabinet, there's a white plate, a blue can, and a blue object. The robotic arm opens the top drawer of the cabinet."
rb_9531658700.png,"On the blue table, there's a stainless steel pot on the left side, a chili-shaped object also on the left side, and a yellow fork on the right side. The robotic arm moves the chili-shaped object from the left side to the near end on the right side."
rb_9544583868.png,"On the table, at the far end, there's a blue can, and at the near end, there's a green can. The robotic arm moves the blue can from the middle to the right side of the green can."
rb_9545462653.png,"On the table, there's a stainless steel pot containing a blue object, and on the right side of the pot, there's a purple spoon. The robotic arm moves the purple spoon from the right to the left side."
rb_9555654160.png,"On the table, at the near end, there's a green bowl, and at the far end, there's a pink plate. The robotic arm picks up the green bowl."
